seriesdesc,seriestime,afd,rows,fov,voxelsize,contourname,suvmax,suvmin,suvmean,stdev,suvpeak,volume
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.0344409,0.8468994,0.9301267,0.0331442,,2.7643621
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.0472816,0.8626377,0.9558863,0.0403574,,2.796176
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.0766509,0.8405778,0.9493424,0.0500293,,2.806494
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.1162268,0.8366926,0.9690558,0.0480912,,2.7540441
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.0856723,0.8069942,0.9453615,0.0501258,,2.8013349
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.1747676,0.8305027,0.9674941,0.0687144,,2.7604928
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-01,1.12887,0.8703421,0.9583354,0.0426173,,2.7996154
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-02,1.0356262,0.8952993,0.9612358,0.0269134,,2.77597
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-03,1.0418819,0.8557892,0.9523152,0.0349915,,2.7312586
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-04,1.0880429,0.8835779,0.9839869,0.0369749,,2.7940264
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-05,1.1427644,0.8322148,0.95928,0.0574424,,2.7480254
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-01,1.0810627,0.8979992,0.979524,0.0363896,,2.8095033
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-02,1.1107612,0.8999089,0.9945493,0.0387917,,2.7996154
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-03,1.0874503,0.9321754,1.0032673,0.0318708,,2.7312586
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-04,1.1541564,0.8833147,1.0220087,0.0473709,,2.77511
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-05,1.1824062,0.8613865,0.9551214,0.0632937,,2.7652221
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.3476233,0.2136839,0.2660796,0.0228057,,23.3874493
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Ins - 02 - Background,0.3392603,0.1858951,0.2501532,0.0266984,,21.8255634
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.3154926,1.2085488,3.2409945,0.7092018,4.0893278,26.6337471
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.2626815,1.3356397,3.0122874,0.701268,4.0150151,11.6034422
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.156333,1.248915,2.7425659,0.6421142,3.6450973,5.5029292
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Sph - 04 - 17mm,3.4267788,1.1841184,2.2615051,0.5126603,2.7309511,2.6001341
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Sph - 05 - 13mm,2.9904552,1.2445688,1.9562091,0.3947551,2.0065379,1.2084949
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Sph - 06 - 10mm,2.0776398,1.0497838,1.543191,0.2468491,1.3874048,0.5227783
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 01-01,1.1662508,0.8206164,0.9818993,0.0657556,,2.7910171
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 01-02,1.1485993,0.7248142,0.9436682,0.0733292,,2.7910171
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 01-03,1.181046,0.7371193,0.9586193,0.0738292,,2.7652221
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 01-04,1.124136,0.7726421,0.9388793,0.0675066,,2.7880075
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 01-05,1.1002587,0.7399025,0.9325616,0.0677376,,2.7639322
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 02-01,1.1495514,0.7997422,0.9372822,0.0626676,,2.7643621
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 02-02,1.1195949,0.8286732,0.9766204,0.0618973,,2.8021948
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 02-03,1.1746006,0.7898543,0.9503702,0.0611486,,2.7776895
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 02-04,1.0374893,0.7671489,0.9310849,0.0503676,,2.8073537
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 02-05,1.1518952,0.7301611,0.9096831,0.0732808,,2.7996154
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 03-01,1.1781895,0.8291125,0.9831553,0.0489504,,2.7377074
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 03-02,1.1067041,0.7897811,0.9614719,0.0506644,,2.8082137
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 03-03,1.0875877,0.7417335,0.9565556,0.0689428,,2.7970357
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 03-04,1.2090248,0.8374624,0.96946,0.067739,,2.8030546
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 03-05,1.2142984,0.6945649,0.9242386,0.0743847,,2.8125129
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 04-01,1.1683017,0.7183689,0.9231938,0.0760014,,2.7686613
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 04-02,1.1149074,0.7856793,0.9320272,0.0644119,,2.8142323
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 04-03,1.1465484,0.7914656,0.9759156,0.0631006,,2.7845683
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 04-04,1.239494,0.7754986,0.9705873,0.0922971,,2.8129427
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 04-05,1.1962073,0.7746196,0.9721538,0.0806372,,2.7970357
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 05-01,1.1152004,0.8429555,0.9667597,0.056181,,2.7475953
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 05-02,1.165079,0.8956907,0.9941667,0.0511694,,2.7927365
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 05-03,1.2017738,0.8675653,0.9922583,0.056716,,2.7927365
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 05-04,1.127432,0.7582133,0.9367589,0.0634,,2.8026247
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 05-05,1.2950124,0.790074,0.9851527,0.0886106,,2.8073537
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 06-01,1.1866125,0.7604105,0.9898735,0.0674541,,2.887748
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 06-02,1.1408355,0.7924909,0.956313,0.0686638,,2.816812
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 06-03,1.162076,0.6855561,0.9128498,0.0897481,,2.7665117
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 06-04,1.1108057,0.7609231,0.9367618,0.0594735,,2.800905
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 06-05,1.1826572,0.7162449,0.9601945,0.0918779,,2.7832785
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 07-01,1.2767748,0.8308704,1.0093281,0.0864108,,2.7978957
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 07-02,1.1836827,0.8220813,0.9628777,0.0657868,,2.8095033
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 07-03,1.1738682,0.8225207,0.9658665,0.0589988,,2.7506049
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 07-04,1.116299,0.7544778,0.9408837,0.064168,,2.8120828
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 07-05,1.0919822,0.8079453,0.9442397,0.053987,,2.7643621
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 08-01,1.1505768,0.8532828,0.9780114,0.0567808,,2.796176
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 08-02,1.1407622,0.7498636,0.9423764,0.0723403,,2.806494
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 08-03,1.2044106,0.7371193,0.9529232,0.0836048,,2.7540441
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 08-04,1.1110988,0.6573574,0.9410129,0.0777473,,2.8013349
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 08-05,1.2438153,0.7426123,0.950922,0.0975721,,2.7604928
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 09-01,1.185587,0.8657342,0.9882854,0.0489483,,2.7996154
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 09-02,1.1218655,0.905139,1.0025028,0.0401654,,2.77597
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 09-03,1.1061915,0.8296986,0.9894161,0.0521109,,2.7312586
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 09-04,1.156949,0.8518179,0.9880576,0.0561125,,2.7940264
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 09-05,1.1689608,0.7942489,0.9606283,0.0721855,,2.7480254
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 10-01,1.1186428,0.7697123,0.9430192,0.0685234,,2.8095033
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 10-02,1.1735018,0.8057479,0.9844863,0.0734196,,2.7996154
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 10-03,1.2314372,0.8108017,0.9878387,0.0686798,,2.7312586
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 10-04,1.2216227,0.8104356,1.0035478,0.070838,,2.77511
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Bkg - 10-05,1.3207207,0.7517678,0.9636524,0.0989432,,2.7652221
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1275163,0.0320073,0.0576331,0.0128374,,23.3874493
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Ins - 02 - Background,0.1428242,0.0218998,0.052762,0.0185497,,21.8255634
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.5284781,1.0931542,3.4638355,0.7012532,4.0740128,26.6337471
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.7999902,1.1335844,3.3033116,0.7821691,4.1265154,11.6034422
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.7339253,1.3924257,3.1432171,0.7667954,4.1269097,5.5029292
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.5008655,1.1584871,2.7173057,0.8076224,3.4706712,2.6001341
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Sph - 05 - 13mm,4.078033,1.2252848,2.4879756,0.6693332,2.5657859,1.2084949
90s FDG Qclear - HPDL,49516000,90000,384,699.9999847,1.8229166,Sph - 06 - 10mm,3.0661786,1.0009409,1.8446008,0.4602802,1.5458791,0.5227783
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.1139324,0.9105381,1.0099297,0.0387781,,2.7910171
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.0906392,0.8483061,0.9797888,0.0453982,,2.7910171
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.1166686,0.8712485,0.9806145,0.0437233,,2.7652221
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.1090211,0.8423424,0.9833046,0.0455103,,2.7880075
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.0633469,0.8632501,0.9772885,0.0370784,,2.7639322
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.086149,0.886824,0.9837244,0.0391288,,2.7643621
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.0900779,0.8784049,0.9845277,0.0453207,,2.8021948
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.0975149,0.888157,0.972343,0.0426638,,2.7776895
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.0802554,0.8533576,0.9645053,0.0423627,,2.8073537
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.1651492,0.8211541,0.972214,0.0582654,,2.7996154
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.0814482,0.8965762,0.9738814,0.0305912,,2.7377074
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.069521,0.8570059,0.9550056,0.0397558,,2.8082137
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.03844,0.7901433,0.9539981,0.0481615,,2.7970357
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.0889553,0.8798079,0.9624391,0.0407887,,2.8030546
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.0409658,0.821505,0.9201943,0.0484226,,2.8125129
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-01,1.0238467,0.7999658,0.9334681,0.0429106,,2.7686613
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-02,1.0483326,0.8407288,0.9361903,0.0436289,,2.8142323
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-03,1.0659428,0.827679,0.944756,0.0410821,,2.7845683
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-04,1.0897973,0.8393958,0.9601473,0.0460005,,2.8129427
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-05,1.0473503,0.8345546,0.9329908,0.04353,,2.7970357
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-01,1.0350021,0.83245,0.9324399,0.0435135,,2.7475953
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-02,1.0952697,0.8304152,0.9382197,0.0468254,,2.7927365
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-03,1.0611719,0.8744758,0.9449801,0.0326991,,2.7927365
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-04,1.0634171,0.8255742,0.9355354,0.0421531,,2.8026247
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-05,1.1603783,0.8470432,0.9708032,0.0555551,,2.8073537
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.1092316,0.8184179,0.9603845,0.0545044,,2.887748
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.0666444,0.8554625,0.9555722,0.0396612,,2.816812
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.0909899,0.8480254,0.9506751,0.0513587,,2.7665117
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.0791329,0.870617,0.9701867,0.0412736,,2.800905
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.0766772,0.7830572,0.9566017,0.0560338,,2.7832785
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.2051405,0.7941425,0.9719455,0.0791211,,2.7978957
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.0620137,0.8786854,0.941834,0.0354717,,2.8095033
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.0587865,0.8774927,0.9522549,0.0342443,,2.7506049
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.0702927,0.8499899,0.9586518,0.0402877,,2.8120828
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.0383699,0.8537785,0.9400496,0.0307722,,2.7643621
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.0430005,0.8240307,0.9331067,0.0486639,,2.796176
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.0572429,0.8204525,0.9312993,0.0519071,,2.806494
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.1147742,0.8046665,0.9443458,0.0513875,,2.7540441
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.1091615,0.7603955,0.9203219,0.0529668,,2.8013349
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.1464866,0.7856531,0.9350457,0.0730512,,2.7604928
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-01,1.1267716,0.8594615,0.9632297,0.0418966,,2.7996154
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-02,1.0697315,0.8965762,0.9716393,0.0318897,,2.77597
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-03,1.0342305,0.8659864,0.9595649,0.029748,,2.7312586
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-04,1.0788523,0.8974884,0.9835219,0.0367348,,2.7940264
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-05,1.1864077,0.8216453,0.9676234,0.0655344,,2.7480254
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-01,1.0634872,0.8996633,0.992588,0.0330033,,2.8095033
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-02,1.1278241,0.8839474,0.9981686,0.0402665,,2.7996154
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-03,1.0895867,0.8965061,0.9915074,0.0352054,,2.7312586
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-04,1.1357521,0.8505512,1.0059848,0.04673,,2.77511
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-05,1.172516,0.8308362,0.9618212,0.0617988,,2.7652221
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.107766,0.0324841,0.056288,0.0119214,,23.3874493
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Ins - 02 - Background,0.1095199,0.0235738,0.0522948,0.0153184,,21.8255634
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.4383297,1.1465567,3.4943111,0.7001913,4.1049137,26.6337471
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.5979438,1.130911,3.3707242,0.7634733,4.1237464,11.6034422
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.5917697,1.3242724,3.1164711,0.7921424,4.0957413,5.5029292
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.3014469,1.1086001,2.7632859,0.8016989,3.5122111,2.6001341
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 05 - 13mm,4.4246483,1.3310779,2.4900718,0.7431781,2.5941558,1.2084949
150s FDG Qclear - MPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 06 - 10mm,3.5712206,1.1195451,2.0444963,0.5512917,1.6931599,0.5227783
