seriesdesc,seriestime,afd,rows,fov,voxelsize,contourname,suvmax,suvmin,suvmean,stdev,suvpeak,volume
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 07-04,1.2158906,0.7548343,0.978007,0.0816805,,2.8120828
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 07-05,1.1648592,0.7237683,0.9151093,0.0916569,,2.7643621
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 08-01,1.1329452,0.759922,0.9138759,0.0751836,,2.796176
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 08-02,1.2771747,0.7411899,0.9755481,0.1019464,,2.806494
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 08-03,1.2523527,0.8032448,0.9723849,0.0833881,,2.7540441
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 08-04,1.2856543,0.740342,0.9312724,0.0821309,,2.8013349
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 08-05,1.4342006,0.7347146,0.9709392,0.1361325,,2.7604928
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 09-01,1.1324828,0.8316898,0.9790478,0.0656447,,2.7996154
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 09-02,1.11853,0.7540635,0.9769657,0.0623763,,2.77597
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 09-03,1.2498859,0.7620034,0.9408327,0.083621,,2.7312586
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 09-04,1.125622,0.764239,0.9765566,0.0765257,,2.7940264
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 09-05,1.305928,0.6691138,0.9602115,0.1191404,,2.7480254
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 10-01,1.2261432,0.8054804,0.9992009,0.0626349,,2.8095033
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 10-02,1.1958481,0.7750311,0.9690769,0.0812001,,2.7996154
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 10-03,1.2137322,0.8272959,0.9794044,0.0839109,,2.7312586
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 10-04,1.3329855,0.7932234,1.0209531,0.0960438,,2.77511
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Bkg - 10-05,1.2693118,0.71552,0.9435756,0.0975959,,2.7652221
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1617282,0.0279054,0.0671418,0.0208454,,23.3874493
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Ins - 02 - Background,0.1648117,0.0252074,0.0620447,0.0230331,,21.8255634
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Sph - 01 - 37mm,5.0518856,1.2061777,3.4162679,0.7419825,4.1841865,26.6337471
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.6549659,1.219822,3.260653,0.73684,4.1679444,11.6034422
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.7012949,1.289894,3.0449884,0.7847595,4.0350461,5.5029292
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.0117531,1.094479,2.5781291,0.6572413,3.1770284,2.6001341
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Sph - 05 - 13mm,3.9591799,1.1791202,2.1612554,0.6332669,2.2603278,1.2084949
180s qclear 4,49516000,60000,384,699.9999847,1.8229166,Sph - 06 - 10mm,2.9033985,1.2022463,1.9318796,0.4215045,1.6749181,0.5227783
180s qclear 4,49516000,60000,384,1.8229166,,Sph - 00 - Group,5.0518856,1.094479,2.7321956,0.6625991,3.2499084,48.0715256
180s qclear 4,49516000,60000,384,1.8229166,,Ins - 00 - Average,0.1648117,0.0252074,0.0645933,0.0219393,,45.2130127
180s qclear 4,49516000,60000,384,1.8229166,,Bkg - 00 - All Groups,1.4342006,0.66842,0.9680868,0.0854708,,139.3672791
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-01,1.0602373,0.8276759,0.9575272,0.0469167,,2.7910171
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-02,1.0697821,0.7925267,0.9422722,0.043617,,2.7910171
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-03,1.0834934,0.7901025,0.9329002,0.0576754,,2.7652221
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-04,1.0750091,0.7748005,0.9444414,0.060128,,2.7880075
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-05,1.142808,0.7707856,0.9389269,0.0631332,,2.7639322
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-01,1.0872811,0.8923689,0.9781504,0.0365508,,2.7643621
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-02,1.0768272,0.8300243,0.9543517,0.041327,,2.8021948
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-03,1.1358387,0.7990413,0.963454,0.0565779,,2.7776895
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-04,1.0594798,0.8159343,0.9431289,0.049067,,2.8073537
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-05,1.086448,0.7419237,0.9111144,0.0623105,,2.7996154
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-01,1.0975835,0.8732035,0.9906368,0.037467,,2.7377074
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-02,1.16917,0.8415388,0.9694912,0.0553327,,2.8082137
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-03,1.1131886,0.8599467,0.9644212,0.0426519,,2.7970357
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-04,1.1185671,0.835933,0.9732898,0.0540092,,2.8030546
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-05,1.0982653,0.819419,0.9686118,0.0535843,,2.8125129
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-01,1.11031,0.7912388,0.9205534,0.05533,,2.7686613
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-02,1.0818269,0.7483627,0.9048176,0.0580144,,2.8142323
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-03,1.1452321,0.766998,0.9256691,0.0601923,,2.7845683
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-04,1.1205367,0.8066925,0.9226585,0.0568719,,2.8129427
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-05,1.1166732,0.7724521,0.9259857,0.0545859,,2.7970357
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-01,1.1049316,0.8441144,0.9930668,0.0482409,,2.7475953
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-02,1.0900841,0.8932781,0.9801807,0.0374477,,2.7927365
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-03,1.1318238,0.824267,0.9753487,0.0422461,,2.7927365
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-04,1.0900841,0.8416904,0.9567381,0.0453324,,2.8026247
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-05,1.1156127,0.8313878,0.9696363,0.0548937,,2.8073537
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-01,1.1668216,0.8091165,0.9979892,0.0518315,,2.887748
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-02,1.1251575,0.7649525,0.9607488,0.068306,,2.816812
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-03,1.0910687,0.7926024,0.9255388,0.0513973,,2.7665117
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-04,1.078115,0.79336,0.9305357,0.0587404,,2.800905
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-05,1.1075071,0.7719218,0.9243384,0.0697057,,2.7832785
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-01,1.2207577,0.882218,0.9937516,0.058378,,2.7978957
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-02,1.1515954,0.8375239,0.9661198,0.0558057,,2.8095033
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-03,1.0711458,0.8199492,0.9794488,0.0425308,,2.7506049
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-04,1.0641007,0.8131313,0.9556658,0.0474932,,2.8120828
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-05,1.208107,0.8229035,0.9778268,0.0600388,,2.7643621
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-01,1.078418,0.7779821,0.9564848,0.0521569,,2.796176
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-02,1.1276575,0.7521504,0.9358501,0.0694954,,2.806494
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-03,1.1099312,0.8116164,0.9461243,0.063102,,2.7540441
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-04,1.0894779,0.7452568,0.918472,0.0675848,,2.8013349
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-05,1.1220517,0.7532867,0.9372963,0.0706518,,2.7604928
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-01,1.1038711,0.8600982,0.9929792,0.0437894,,2.7996154
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-02,1.2074252,0.8713855,1.0056726,0.0587921,,2.77597
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-03,1.1497015,0.8859299,0.9798516,0.0460455,,2.7312586
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-04,1.0409961,0.8626738,0.9577821,0.0413389,,2.7940264
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-05,1.0859934,0.8048744,0.9558076,0.0516863,,2.7480254
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-01,1.1500045,0.7846483,0.9423581,0.0571694,,2.8095033
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-02,1.088266,0.7548774,0.9422051,0.0659828,,2.7996154
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-03,1.1075071,0.8158585,0.9374886,0.0550556,,2.7312586
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-04,1.1542467,0.819419,0.9661775,0.0504029,,2.77511
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-05,1.1750029,0.8360088,0.9983013,0.0658286,,2.7652221
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1055996,0.0294679,0.0538499,0.0128787,,23.3874493
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Ins - 02 - Background,0.0986302,0.0357554,0.0552978,0.0103488,,21.8255634
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.5700955,1.171291,3.4794014,0.7005849,4.1447449,26.6337471
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.5416126,1.1637158,3.2709107,0.7008321,3.94504,11.6034422
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.5738077,1.3906715,3.1644158,0.7198379,3.977489,5.5029292
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.7991724,1.1666701,2.7785406,0.8472455,3.5701776,2.6001341
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Sph - 05 - 13mm,4.9644651,1.1081889,2.5976782,0.8927033,2.7091496,1.2084949
180s qclear 3 - HPDL,49516000,180000,384,699.9999847,1.8229166,Sph - 06 - 10mm,3.1907871,1.0848571,1.979291,0.4842088,1.6687654,0.5227783
180s qclear 3 - HPDL,49516000,180000,384,1.8229166,,Sph - 00 - Group,4.9644651,1.0848571,2.8783729,0.7242354,3.3358943,48.0715256
180s qclear 3 - HPDL,49516000,180000,384,1.8229166,,Ins - 00 - Average,0.1055996,0.0294679,0.0545739,0.0116137,,45.2130127
180s qclear 3 - HPDL,49516000,180000,384,1.8229166,,Bkg - 00 - All Groups,1.2207577,0.7419237,0.9558437,0.0539363,,139.3672791
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-01,1.0594711,0.8682104,0.9693538,0.0433686,,2.7910171
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-02,1.0324174,0.8305909,0.9536288,0.0309043,,2.7910171
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-03,1.0752188,0.8616825,0.9582118,0.0364702,,2.7652221
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-04,1.0808718,0.8663261,0.9791801,0.0462437,,2.7880075
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-05,1.1145208,0.851386,0.978497,0.0529277,,2.7639322
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-01,1.0686237,0.9362486,0.99402,0.0271347,,2.7643621
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-02,1.0398874,0.8803241,0.9615585,0.0316193,,2.8021948
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-03,1.0935239,0.84755,0.9806871,0.0435512,,2.7776895
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-04,1.0661336,0.8865827,0.9767441,0.0362189,,2.8073537
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-05,1.0804008,0.8445888,0.9565753,0.0421119,,2.7996154
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-01,1.0571157,0.9019266,0.9776992,0.0332487,,2.7377074
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-02,1.1156648,0.8612115,0.9644601,0.045357,,2.8082137
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-03,1.0618938,0.8977542,0.9771785,0.0318055,,2.7970357
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-04,1.0803335,0.8681431,0.9691648,0.0471392,,2.8030546
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-05,1.081141,0.8711042,0.9709963,0.0505464,,2.8125129
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-01,1.1093389,0.8746037,0.9745535,0.0469587,,2.7686613
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-02,1.0917069,0.8480884,0.9454362,0.0484951,,2.8142323
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-03,1.0818141,0.845531,0.9567256,0.0405176,,2.7845683
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-04,1.0380703,0.860404,0.9403895,0.0351791,,2.8129427
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 04-05,1.0244088,0.8287065,0.9181159,0.0359848,,2.7970357
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-01,1.0694312,0.8669317,0.982748,0.0389912,,2.7475953
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-02,1.0490398,0.8897458,0.9606283,0.0320089,,2.7927365
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-03,1.1003209,0.8758824,0.9673632,0.0386791,,2.7927365
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-04,1.0464826,0.8633649,0.9570166,0.0380137,,2.8026247
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-05,1.0762283,0.8883998,0.9839405,0.0397093,,2.8073537
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-01,1.1700416,0.9003788,1.0123899,0.0399139,,2.887748
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-02,1.091303,0.8626247,0.985144,0.047008,,2.816812
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-03,1.0890822,0.8732578,0.961189,0.0442166,,2.7665117
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-04,1.0594711,0.8709023,0.9701433,0.0385721,,2.800905
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-05,1.0728633,0.8139684,0.9395881,0.0539131,,2.7832785
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-01,1.1382097,0.9200971,1.0090966,0.0382013,,2.7978957
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-02,1.0814775,0.8758151,0.9610987,0.0411739,,2.8095033
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-03,1.0956774,0.899302,0.9894888,0.0389497,,2.7506049
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-04,1.0390126,0.8937163,0.9537539,0.0274777,,2.8120828
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-05,1.1156648,0.8787088,0.9773361,0.043637,,2.7643621
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-01,1.0324847,0.873998,0.9625831,0.0306692,,2.796176
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-02,1.0357822,0.8335519,0.9259221,0.0443189,,2.806494
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-03,1.0358495,0.8692199,0.9579376,0.037307,,2.7540441
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-04,1.0349747,0.8250725,0.930562,0.0430033,,2.8013349
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-05,1.0759591,0.8147759,0.947526,0.0499547,,2.7604928
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-01,1.0534816,0.8650475,0.964166,0.0388439,,2.7996154
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-02,1.1499869,0.9025997,0.98278,0.0456231,,2.77597
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-03,1.0715847,0.8791127,0.9490523,0.0418613,,2.7312586
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-04,1.0342344,0.8549526,0.9399289,0.037854,,2.7940264
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-05,1.0410987,0.8445888,0.9454452,0.0418761,,2.7480254
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-01,1.0871305,0.9115503,0.9879966,0.0329728,,2.8095033
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-02,1.0625668,0.8737289,0.9740006,0.0394766,,2.7996154
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-03,1.0549622,0.8600673,0.9609656,0.0393703,,2.7312586
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-04,1.0824196,0.8958699,0.9744591,0.0339665,,2.77511
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-05,1.0990423,0.8899477,1.0013288,0.0494251,,2.7652221
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.3534487,0.2022975,0.2633922,0.0240455,,23.3874493
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Ins - 02 - Background,0.3315769,0.1993364,0.2514238,0.0212243,,21.8255634
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.4103689,1.2852557,3.2281413,0.7154896,4.1127248,26.6337471
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.2190409,1.3469678,2.9818203,0.6798258,3.9383142,11.6034422
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.0063791,1.3198467,2.7474504,0.6057649,3.5794485,5.5029292
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Sph - 04 - 17mm,3.6295114,1.3166164,2.2868373,0.5330336,2.7751391,2.6001341
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Sph - 05 - 13mm,3.2395198,1.2416465,2.0574005,0.4567413,2.1111283,1.2084949
180s osem 3,49516000,180000,384,699.9999847,1.8229166,Sph - 06 - 10mm,1.9070883,1.076834,1.4943131,0.2067194,1.3676044,0.5227783
180s osem 3,49516000,180000,384,1.8229166,,Sph - 00 - Group,4.4103689,1.076834,2.4659939,0.5329291,2.9807265,48.0715256
180s osem 3,49516000,180000,384,1.8229166,,Ins - 00 - Average,0.3534487,0.1993364,0.257408,0.0226349,,45.2130127
180s osem 3,49516000,180000,384,1.8229166,,Bkg - 00 - All Groups,1.1700416,0.8139684,0.9663751,0.0402554,,139.3672791
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.1049274,0.7833372,0.9567101,0.0628393,,2.7910171
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.1129407,0.7925602,0.9283304,0.0592124,,2.7910171
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.1133186,0.7069842,0.92212,0.0782602,,2.7652221
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.0760492,0.7723757,0.9403667,0.053709,,2.7880075
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.1384925,0.8066968,0.9577566,0.0665259,,2.7639322
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.1011474,0.8280151,0.9544793,0.0426667,,2.7643621
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.0889008,0.7459166,0.9361755,0.0491426,,2.8021948
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.0998622,0.7882511,0.9476581,0.0609021,,2.7776895
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.0859525,0.8115349,0.9345055,0.0503054,,2.8073537
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.1815072,0.6737215,0.9260608,0.0937779,,2.7996154
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.1211808,0.8755657,1.0019407,0.0417421,,2.7377074
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.1756862,0.8354237,0.9850494,0.0599384,,2.8082137
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.1062126,0.8492578,0.9679329,0.0475392,,2.7970357
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.1330495,0.8450244,0.9815915,0.0511048,,2.8030546
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.124885,0.8063188,0.9705328,0.0578358,,2.8125129
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-01,1.1436331,0.7751727,0.9403982,0.0642796,,2.7686613
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-02,1.1471862,0.7569539,0.919004,0.0698631,,2.8142323
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-03,1.186421,0.7407005,0.9128522,0.0794382,,2.7845683
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-04,1.1178544,0.7410029,0.9295744,0.0701411,,2.8129427
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-05,1.2419093,0.7113688,0.9264388,0.086282,,2.7970357
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-01,1.0709087,0.843437,0.9779845,0.0439622,,2.7475953
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-02,1.1429527,0.847746,0.9704843,0.0524471,,2.7927365
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-03,1.1315376,0.8063943,0.979042,0.0577998,,2.7927365
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-04,1.1313107,0.8355748,0.9615248,0.0493133,,2.8026247
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-05,1.1594329,0.7822033,0.9614002,0.0722761,,2.8073537
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.2152991,0.7832616,0.9972757,0.0611763,,2.887748
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.140836,0.742666,0.968387,0.0735013,,2.816812
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.1515708,0.7799354,0.9341114,0.0531356,,2.7665117
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.0468688,0.7516621,0.9357687,0.0658789,,2.800905
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.1191396,0.7896873,0.9247831,0.0707088,,2.7832785
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.0919247,0.8754901,0.9898897,0.0428786,,2.7978957
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.1418188,0.8610511,0.9692491,0.0464947,,2.8095033
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.094117,0.8108546,0.9689809,0.0522881,,2.7506049
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.098955,0.8167511,0.9668182,0.0505106,,2.8120828
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.1703944,0.8324754,0.9651223,0.0635109,,2.7643621
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.122088,0.8052604,0.9547994,0.0596433,,2.796176
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.0852721,0.8044288,0.9475052,0.0484471,,2.806494
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.1251117,0.7758532,0.9469781,0.0712252,,2.7540441
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.1794661,0.7648159,0.9297681,0.0665452,,2.8013349
150s qclear 4 - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.1715285,0.7136368,0.938422,0.0720327,,2.7604928
